id,label,text,len_text
22900,nao_argumento,Mike Thomas foi o primeiro presidente. ,6
22901,argumento,"definitivamente não é verdade que o urânio seja ""tão"" finito quanto as plantas mortas. ",14
22902,argumento,a indústria nuclear é responsável por resíduos horríveis que durarão como um pesadelo para nossos netos. ,16
22903,argumento,"mas o que é bom e reafirmante, é que agora estamos finalmente entrando na era nuclear. ",16
22904,argumento,um maior uso da energia nuclear é essencial para suas recomendações. ,11
22905,nao_argumento,"não há impacto desfavorável na água, terra ou territórios devido à utilização da energia nuclear, exceto nos momentos em que o transporte é utilizado. ",24
22906,nao_argumento,"seu sucesso foi ajudado quando o filho de bob hawke foi maltratado pela polícia em melbourne, protestando contra o bolo amarelo. ",21
22907,argumento,"De acordo com médicos locais, a região registrou um grande aumento nos casos de câncer na infância desde o desastre de Chernobyl. ",22
22908,nao_argumento,são necessárias isenções para limitar a responsabilidade das empresas em caso de acidente. ,13
22909,nao_argumento,"as hastes de combustível radioativo, seja dentro do reator ou no tanque de combustível usado, devem ser resfriadas para impedir que derretam. ",22
22910,nao_argumento,"quando você considera as melhorias feitas nas técnicas de levantamento e o desenvolvimento de novas tecnologias, esse número deverá aumentar. ",20
22911,nao_argumento,"A hyperion power generation, que está projetando conjuntos de reatores modulares que são resistentes à proliferação, é uma corporação privada dos EUA, assim como a terrapower que tem o apoio financeiro de portões de lei. ",35
22912,argumento,não houve mortes ou doses sérias de radiação do acidente de fukushima. ,12
22913,nao_argumento,"além disso, terremotos e tsunamis do tipo que causou o desastre de fukushima são muito menos comuns na Europa. ",19
22914,nao_argumento,massa e composição da crosta continental estimada usando o modelo crust2 .0. ,12
22915,nao_argumento,"constatou que a amostra de controle da população usada para comparação no estudo alemão pode ter sido selecionada incorretamente e outros possíveis fatores contribuintes, como a classificação socioeconômica, não foram levados em consideração. ",33
22916,nao_argumento,veja também análise energética do documento informativo sobre sistemas de energia. ,11
22917,nao_argumento,"^ a b c ribeiro, b.w. & lowe, i. (2010). ",10
22918,nao_argumento,entre em contato conosco para obter orientação gratuita. ,8
22919,argumento,"Enquanto o carvão, o ng e o petróleo tendem a subir e diminuir, grande parte do urânio não foi extraída e muito mais não foi descoberto. ",26
22920,nao_argumento,A senadora ruth coleman (partido trabalhista australiano) estabeleceu outra mulher do grupo antinuclear contra a mineração de urânio e começou a coletar informações antinucleares sobre acidentes nucleares de todas as fontes da mídia. ,33
22921,argumento,"todos nos lembramos do acidente de chernobyl, onde os efeitos nocivos da radiação nuclear nos seres humanos podem ser testemunhados até hoje. ",22
22922,argumento,"dependendo do projeto do reator, pode não haver combustível de hélio-3 suficiente na terra para fornecê-lo. ",16
22923,argumento,* alvo de terrorismo (assim como todas as fontes centralizadas de geração de energia). ,14
22924,argumento,"e os custos são tão altos, porque os padrões de segurança foram forçados a níveis absurdos pelos verdes. ",18
22925,nao_argumento,"existe um consenso internacional sobre a conveniência de armazenar resíduos nucleares em repositórios subterrâneos profundos, mas nenhum país do mundo ainda abriu esse site. ",24
22926,nao_argumento,"no final, a América ainda comprará npps da China. ",9
22927,nao_argumento,a pessoa média recebe cerca de 53 milhões de procedimentos médicos e 10 milhões de produtos de consumo. ,18
22928,nao_argumento,a violação de nossa promessa de continuar o plano de assistência australiano; indexação salarial; o valor da moeda; a comissão de assistência social; o aumento da pesquisa sobre energia solar é um assunto que me perturbou bastante. ,37
22929,nao_argumento,"neste artigo, vamos explorar os prós e os contras da energia nuclear. ",12
22930,nao_argumento,"Entre os projetos de grande escala, as agências governamentais e as empresas menores, uma infinidade de pesquisas em tecnologia de energia nuclear está em andamento. ",25
22931,nao_argumento,a solução favorita é despejar o lixo nuclear na rocha e selá-lo para sempre. ,14
22932,nao_argumento,"os aposentados são em sua maioria pequenos, os novos são em sua maioria grandes. ",14
22933,nao_argumento,o seguinte não faz total justiça a posições pró ou anti. ,11
22934,nao_argumento,"wikipedia ® é uma marca registrada da wikimedia Foundation, inc. , uma organização sem fins lucrativos. ",16
22935,argumento,a radiação que nos bombardeia aumenta 10% quando dormimos ao lado de outro humano. ,14
22936,nao_argumento,seu endereço de e-mail não será publicado . ,8
22937,nao_argumento,"no segundo comício, no dia de hiroshima, atraiu 3000 pessoas e em novembro 10.000 pessoas marcharam, maior do que os comícios anti-vietnam em perth alguns anos antes. ",27
22938,argumento,a fusão oferece o potencial para basicamente uma fonte inesgotável de energia. ,12
22939,nao_argumento,"China, Rússia e Índia já planejam começar a usar o tório para alimentar seus reatores em um futuro próximo. ",19
22940,argumento,"não apenas a energia nuclear não aliviará completamente a necessidade de combustíveis fósseis, como também não a aliviará por muito tempo. ",21
22941,nao_argumento,"também no comitê estava jack evans, que mais tarde se tornou senador pelos democratas. ",14
22942,argumento,[a] indústria nuclear e aqueles que pretendem regulá-la diminuíram o potencial de um acidente desse tipo. ,16
22943,nao_argumento,você pode quantificá-los? ,3
22944,argumento,"e muitos ambientalistas continuam a dar o fedor às armas nucleares porque - como a lanterna observou em uma coluna anterior - depois de 50 anos, ainda não temos um plano de longo prazo para armazenar resíduos nucleares comerciais de alto nível. ",42
22945,argumento,"a energia nuclear é uma fonte de energia centralizada que requer grande infraestrutura, investimento e coordenação, onde as fontes descentralizadas (incluindo energia solar e eólica) podem ser mais eficientes, menos dispendiosas e mais resistentes. ",34
22946,nao_argumento,fissão nuclear é o processo usado em reatores nucleares para produzir grande quantidade de energia usando o elemento chamado urânio. ,20
22947,argumento,o transporte de urânio e outros materiais radioativos é perigoso. ,10
22948,argumento,As principais minas de urânio da Austrália e do Canadá têm a certificação ISO14001. ,14
22949,argumento,"mas, como Michael Grunwald observou com o tempo, as estimativas recentes de preços de uma grande fábrica na Flórida chegaram de US $ 12 bilhões a US $ 18 bilhões, e isso é antes de você considerar o fato de que a indústria nuclear tem um histórico de excedentes de custos de 250% .alguns analistas dizem que métodos alternativos renderiam muito mais economia para nosso dinheiro do que a energia nuclear. ",71
22950,nao_argumento,"precisamos de um sistema de energia que possa combater as mudanças climáticas, baseado em energia renovável e eficiência energética. ",19
22951,argumento,"o armazenamento é seguro e seguro, os planos estão bem à mão para eventual descarte. ",15
22952,argumento,"a energia nuclear é muito cara, a eficiência energética é tudo o que é necessário, com mais uso de fontes renováveis. ",21
22953,nao_argumento,a energia nuclear sofreu mais um golpe quando uma conferência de desenvolvimento sustentável se recusou a rotular a tecnologia sustentável de energia nuclear em abril de 2001. ,27
22954,nao_argumento,pouca exploração de urânio foi realizada desde o início dos anos 80 até cerca de 2003. ,16
22955,nao_argumento,(esses dois representaram cerca de 70% da eletricidade dos estados unidos em 2008. ,13
22956,nao_argumento,"onde o gás barato está disponível e seu suprimento futuro é relativamente seguro, isso também representa um grande problema para projetos nucleares. ",22
22957,argumento,"para cada 22 toneladas de urânio usado, um milhão de toneladas de emissões de CO2 é evitado. ",17
22958,nao_argumento,"embora isso seja aceito como uma base conservadora para proteção contra radiação, não é uma declaração científica de fato. ",19
22959,argumento,"usinas de carvão e gás natural descarregam dióxido de carbono no ar, o que causa várias questões ambientais. ",18
22960,argumento,a energia nuclear é a única indústria produtora de energia que assume total responsabilidade pelo gerenciamento de todos os seus resíduos e arca com o custo disso. ,27
22961,argumento,"cada elo da cadeia de combustível nuclear libera radiação, começando com a perfuração de urânio; ele continua por gerações, porque o lixo nuclear inclui plutônio que permanecerá tóxico por milhares de anos. ",32
22962,argumento,"esta tecnologia está prontamente disponível, não precisa ser desenvolvida primeiro. ",10
22963,argumento,"se quisermos parar de usar combustíveis fósseis, ele provavelmente conterá um componente nuclear, além de energia eólica e solar. ",19
22964,argumento,uma usina nuclear quando no modo de produção de energia pode funcionar ininterruptamente por até um ano. ,17
22965,argumento,"na verdade, a melhor forma de energia nuclear pode ser reatores de tório com flúor líquido (lftr 's) que podem reduzir drasticamente os riscos da energia nuclear e que são muito mais eficientes no uso de um ciclo de combustível de tório / urânio233 para produzir energia (comparado ao uso de um ciclo de combustível baseado em urânio235 / plutônio, como encontrado em usinas nucleares existentes). ",66
22966,nao_argumento,"bem dentro dos ""80"" anos que você reivindica. ",8
22967,nao_argumento,"eles apresentaram um show para o final do passeio de bicicleta de cana-de-wilbinga novamente pela usina nuclear proposta, incluindo o enterro de um reator nuclear de papel machê no local. ",30
22968,nao_argumento,"por favor, adicione suas contribuições adicionais no fórum de discussão. ",10
22969,nao_argumento,então tudo isso é um beliche. ,6
22970,nao_argumento,"o acidente cristalizou preocupações de segurança antinuclear entre ativistas e o público em geral, resultou em novas regulamentações para a indústria nuclear e foi citado como um contribuinte para o declínio da construção de novos reatores que já estava em andamento na década de 1970. ",45
